"e.ret"|"dp"|"dy"|"ep"|"de"|"tms"|"dfy"|"dfr"|"svar"|"bm"|"ntis"|"tbl"|"lty"|"ltr"|"infl"
0.0731259972300878|-2.90181793679226|-2.93074829105283|-2.24364929588237|-0.658168640909897|0.0137|0.0067|0.0076|0.0004759304|0.7319926466|0.0264502271|0.0092|0.0229|-0.0174|0.0057887
0.0143252713654642|-2.90220621554317|-2.88173669925928|-2.25161864940202|-0.65058756614115|0.0148|0.0066|0.0216|0.001107299|0.725325679|0.0280877614|0.0095|0.0243|-0.0192|0.0129034
0.00977764187509764|-2.85759950258733|-2.89828534079993|-2.19046057498068|-0.667138927606648|0.0146|0.0066|4e-04|0.0010487406|0.751888304|0.030055072|0.0097|0.0243|0.002|0.0113316
0.128313808036112|-2.80546616794916|-2.85357582851969|-2.12222975365363|-0.683236414295531|0.0141|0.0068|-7e-04|0.0017554973|0.7877697842|0.0315519938|0.01|0.0241|0.0046|-0.0084866
0.0788015581319776|-2.87588829207759|-2.80157625911303|-2.17687599206524|-0.699012300012343|0.0141|0.007|0.0081|0.0020819438|0.8414221219|0.0295489903|0.01|0.0241|0.0034|-0.002845
0.12410213251187|-2.90206779765936|-2.87588829207759|-2.17423505911152|-0.727832738547835|0.0139|0.0069|-7e-04|0.0005519342|0.8259930198|0.0297070372|0.01|0.0239|0.0045|0.0141445
0.0516878348051367|-2.97732866717152|-2.90206779765936|-2.22148289239601|-0.755845774775509|0.0131|0.0062|-0.0133|0.0014528384|0.7816923561|0.0276894092|0.01|0.0231|0.0141|0.0069979
-0.00282421476265578|-2.9803199945591|-2.97732866717152|-2.19722457733622|-0.783095417222885|0.0138|0.0058|9.99999999999994e-05|0.0009063883|0.7869735036|0.0264024789|0.01|0.0238|-0.0084|0.0069493
0.0593066236991975|-2.91783698033543|-2.97246854507347|-2.1056494974065|-0.812187482928933|0.0141|0.0056|-0.0031|0.002763238|0.8222577621|0.0248304553|0.01|0.0241|-0.0021|0.0123883
0.0232194479327292|-2.91770498596758|-2.91016252406395|-2.07756478166698|-0.840140204300605|0.0136|0.006|0.0054|0.0011848766|0.8205382202|0.0218868451|0.0106|0.0242|1e-04|0.0040956
0.117065307087854|-2.87945672176228|-2.90997402956043|-2.0126460471515|-0.866810674610785|0.0133|0.0061|0.001|0.0023908705|0.8362310712|0.0218821264|0.0109|0.0242|0.0014|0
-0.0556215480684764|-2.9223155058515|-2.85672847068473|-2.0434349922346|-0.878880513616901|0.0131|0.0066|0.0017|0.000826276|0.7919056724|0.0207104338|0.0112|0.0243|7e-04|-0.0040956
0.0884716095726623|-2.78555376225707|-2.90009236906679|-1.89522347930525|-0.890330282951816|0.0125|0.0069|0.000900000000000001|0.006151161|0.870911215|0.0207019363|0.0114|0.0239|0.0076|-0.0068634
0.0606836182804144|-2.79386612068707|-2.76381377562066|-1.89274361028608|-0.901122510400984|0.0121|0.0074|0.0075|0.0009663002|0.8409475465|0.0151165189|0.0116|0.0237|0.0056|-0.0069109
0.0226149505970982|-2.77738337828083|-2.77606845369952|-1.88104316675532|-0.89634021152551|0.0116|0.0075|-0.0044|0.0013129497|0.8324028584|0.0134008665|0.0117|0.0233|0.0082|-0.0013879
0.0917206231205087|-2.71978084354019|-2.7600007416521|-1.82797512616557|-0.891805717374627|0.0114|0.0074|-0.0011|0.0014096663|0.8615509072|0.0173244161|0.0117|0.0231|0.0049|-0.0111733
0.0427627379091129|-2.73224492968927|-2.70259316163915|-1.84494173468836|-0.887303195000903|0.011|0.0077|-0.0067|0.0011209293|0.9017504235|0.0147604149|0.0117|0.0227|0.0074|0.0028051
0.0295388872608956|-2.69728743252202|-2.71876476813257|-1.82065322807383|-0.876634204448188|0.011|0.0075|0.0012|0.0004992393|0.9174997127|0.0154125134|0.0117|0.0227|0.0011|0.0013996
0.0664667557993053|-2.64585983641871|-2.68388723200795|-1.77986432445352|-0.865995511965191|0.011|0.0074|0.0019|0.001007634|0.9485626039|0.017027275|0.0117|0.0227|0.0019|-0.0013996
0.125478079854938|-2.63061846096939|-2.63273486387577|-1.77495235091167|-0.85566611005772|0.01|0.0076|-0.0083|0.0016977392|0.9538884243|0.0164722624|0.0117|0.0217|0.0167|0.0013996
0.0767163551985402|-2.68436354319891|-2.62407131294279|-1.83662052734772|-0.847743015851187|0.0114|0.0079|0.0066|0.0006408809|0.9077989995|0.0191885685|0.0102|0.0216|0.0033|-0.0070176
0.0871051675923599|-2.68985278819537|-2.67795575428352|-1.84993718571511|-0.83991560248026|0.0106|0.0078|-0.0074|0.0010735018|0.8938766372|0.0191248384|0.0104|0.021|0.0111|0.0028129
0.0929932811207375|-2.70676732728932|-2.68338963928026|-1.87469467449918|-0.832072652790138|0.0105|0.0077|0.0032|0.0015475458|0.8750205468|0.0230360612|0.0107|0.0212|-0.0011|0.0042046
0.0669862630660638|-2.70434758793303|-2.67525002593726|-1.91358902265135|-0.790758565281675|0.0107|0.0075|0.0048|0.0006134934|0.8425662129|0.0219346387|0.0105|0.0212|0.0019|-0.0056101
0.107552757510438|-2.67494909423001|-2.67370298814977|-1.92477151621639|-0.750177578013622|0.0104|0.0075|0|0.0009088941|0.833724876|0.0233425472|0.0108|0.0212|0.0021|0.0014055
0.08153522962741|-2.68796683264753|-2.64530344611221|-1.97742790937572|-0.710538923271815|0.0099|0.0073|-0.0197|0.0004732281|0.7964292839|0.0271651799|0.011|0.0209|0.0052|-0.0056338
0.0741800151827168|-2.69638826135437|-2.67923315267878|-1.98741052611765|-0.708977735236717|0.0108|0.0067|0.0098|0.0009891623|0.7914168195|0.0270912283|0.0107|0.0215|-0.0061|-0.0042463
0.0686018320598231|-2.69765149388131|-2.68773019861125|-1.99025290056881|-0.707398593312504|0.0102|0.0066|-0.0014|0.0004260259|0.7849980338|0.0254818639|0.0112|0.0214|0.0021|-0.0028409
0.106424886646783|-2.69312455088553|-2.68906775018992|-1.98723834454816|-0.705886206337375|0.0103|0.0066|0.0014|0.0006243265|0.8255277845|0.0292790277|0.0112|0.0215|8e-04|0.0042583
0.0990118430449606|-2.72873866612656|-2.68461386121763|-2.00772079489426|-0.721017871232306|0.0099|0.0063|-0.0038|0.0007140316|0.7964974714|0.0263872961|0.0115|0.0214|0.003|0.0014154
0.0048823333414903|-2.75883916665668|-2.7202997974807|-2.02320415296564|-0.735635013691042|0.0097|0.0064|-0.0041|0.0006412494|0.7613463432|0.028558637|0.0116|0.0213|0.0033|0.0042343
0.0748478990895029|-2.69067795137774|-2.75047091698616|-1.94083542714125|-0.749842524236491|0.0101|0.0066|0.0048|0.0058557168|0.8134474678|0.0303808423|0.0115|0.0216|-0.0025|0.005618
0.0985160519604256|-2.66367399217511|-2.65523037319494|-1.92593168212443|-0.737742310050681|0.0098|0.0067|0.0014|0.0031102199|0.8123209169|0.030100016|0.0116|0.0214|0.0055|0.0097562
0.11947120792598|-2.66135622961835|-2.62936232594306|-1.93511090803355|-0.7262453215848|0.0094|0.0062|0.0024|0.0010755836|0.7843408494|0.0295463877|0.012|0.0214|0.0014|0.0082873
0.0711315404308587|-2.68266812783079|-2.6282580885935|-1.96721518975655|-0.715452938074243|0.009|0.0057|0.0033|0.001318373|0.7514578547|0.025912547|0.013|0.022|-0.0072|0.006854
0.0682567559968621|-2.65226241380183|-2.64815773897769|-1.95672106515953|-0.695541348642298|0.0094|0.0055|0.004|0.0017594065|0.7559664015|0.0273398128|0.0131|0.0225|-0.0048|0.0054496
0.113529779227268|-2.61794903554058|-2.61897362579414|-1.94130773745386|-0.676641298086716|0.0088|0.0055|0.0019|0.002457673|0.7473637961|0.0255379794|0.0136|0.0224|0.0035|0.0040678
0.124711201261868|-2.63076257603111|-2.58566475384437|-1.97222092464864|-0.65854165138247|0.009|0.0053|7e-04|0.0024895409|0.7225384419|0.0313662586|0.0134|0.0224|0.0016|0.0134411
0.0719950483087507|-2.67890834293568|-2.61946607818459|-2.0328258368434|-0.64608250609228|0.0087|0.0051|-0.0039|0.0017046798|0.6835992445|0.0300476786|0.0134|0.0221|0.0058|0.0158944
0.0489339353782314|-2.67424727814339|-2.66780454992119|-2.04046785974197|-0.633779418401422|0.0092|0.005|0.003|0.000650644|0.674866098|0.0311226186|0.0136|0.0228|-0.0074|0.0117572
0.111908320985155|-2.64468058716962|-2.66319963493686|-2.02311421037266|-0.621566376796961|0.0101|0.0045|-0.008|0.0012276649|0.7813946002|0.032688926|0.014|0.0241|-0.0157|0.0038885
0.0266998372928454|-2.68297707307191|-2.6359686465676|-2.08317565595166|-0.59980141712025|0.0101|0.0048|0.0054|0.0008481981|0.7494307876|0.0320926977|0.0147|0.0248|-0.0063|0.0012928
0.044213464125037|-2.63285910623163|-2.67427571947016|-2.05494842310077|-0.577910683130855|0.0099|0.0051|0.0054|0.00140742|0.7778890447|0.0306772136|0.0155|0.0254|-0.0069|0.0038685
0.131915512122587|-2.5979300381914|-2.62429691403214|-2.04198397914494|-0.55594605904646|0.0114|0.0055|-0.0031|0.0011367733|0.8003626772|0.0363399157|0.0145|0.0259|-0.0062|-0.0012878
0.100969751310966|-2.67293732979904|-2.60649223039088|-2.13450131886286|-0.538436010936174|0.0096|0.0059|0.0067|0.0014082079|0.7531218491|0.032597103|0.0156|0.0252|0.0138|0.0012878
0.06108484173788|-2.72017234740303|-2.68163868340079|-2.19980522392971|-0.520367123473319|0.0084|0.0062|0.0015|0.0005817794|0.7185938945|0.0303077145|0.0162|0.0246|0.0099|0
0.0475199370655761|-2.72802481223233|-2.72888428800505|-2.22645239394683|-0.501572418285507|0.009|0.0062|0.0023|0.000254769|0.7161823278|0.0287850495|0.0163|0.0253|-0.008|0.0064144
0.0573932451448297|-2.73861277635379|-2.75246581174309|-2.22192558141777|-0.516687194936023|0.01|0.0061|-0.0155|0.0015110763|0.7402325138|0.0291243878|0.0154|0.0254|0.001|0.0051021
0.0943462336083316|-2.76097806585819|-2.76359701104782|-2.22876125211088|-0.532216813747308|0.0108|0.006|0.0075|0.0010239817|0.7432923795|0.0316035031|0.0156|0.0264|-0.0136|0.0050762
0.071034707272325|-2.82483457698203|-2.78667346212152|-2.27642624206699|-0.548408334915034|0.0096|0.006|0.0119|0.0004270364|0.7213163466|0.036118982|0.0173|0.0269|-0.0061|0.0037903
0.0207067523886584|-2.83794282027742|-2.82249688598013|-2.29733790595951|-0.540604914317911|0.0111|0.0061|0.0171|0.0005384211|0.7174258377|0.0351222477|0.0157|0.0268|0.0028|0
0.101927549840604|-2.79840492368735|-2.83553999226622|-2.26574004161109|-0.532664882076262|0.0115|0.006|-0.0099|0.000931601|0.7466933251|0.0348429563|0.0154|0.0269|0.0014|-0.0063251
0.014165143199821|-2.84269599602395|-2.79607827547735|-2.31788413028322|-0.524811865740731|0.0104|0.0055|-0.0035|0.0006318152|0.7518741186|0.0320643945|0.0159|0.0263|0.0111|0
0.0801023350217912|-2.79163691721048|-2.8356784233653|-2.28221087379891|-0.509426043411567|0.0097|0.0057|-0.0175|0.0008078353|0.7863990995|0.0332013478|0.0157|0.0254|0.0171|0.0037999
0.100123645464822|-2.80756030308186|-2.78466824789438|-2.31354179763225|-0.494018505449609|0.009|0.0056|0.0064|0.0005264526|0.7705179889|0.0321209334|0.0167|0.0257|-0.0033|0.0012634
0.0714840805457568|-2.84571098706874|-2.80063986023729|-2.36712361413162|-0.478587372937127|0.0089|0.0056|0.0013|0.0003252706|0.7387150879|0.0277088473|0.017|0.0259|3e-04|0.0025221
0.0401167186759743|-2.86318561759201|-2.84571098706874|-2.38173908807808|-0.481446529513929|0.008|0.0055|0.0036|0.0003448818|0.724710259|0.0279019188|0.0181|0.0261|-0.002|0.0075283
0.0362127575586987|-2.8485115490112|-2.86318561759201|-2.36425650701291|-0.484255041998294|0.0084|0.0057|0.0133|0.0002895367|0.736620128|0.0280232203|0.0183|0.0267|-0.007|0.0012492
0.0546763760636919|-2.82874088285028|-2.8485115490112|-2.34164282024525|-0.487098062605036|0.0106|0.0057|0.0112|0.0004411726|0.7486789106|0.0310170498|0.0171|0.0277|-0.013|-0.0012492
0.0978877111518775|-2.83714029403347|-2.83795562224823|-2.33520771935469|-0.501932574678787|0.0095|0.0053|-0.0109|0.0010262106|0.7525164358|0.029906251|0.0174|0.0269|0.0148|0.0012492
0.0848164582925299|-2.89195524009305|-2.84651099197357|-2.37502170050013|-0.516933539592918|0.0087|0.0055|0.0123|0.0004590891|0.7142353522|0.0265325171|0.0185|0.0272|-0.0015|0
0.0432614831208448|-2.93619305538165|-2.90134365479741|-2.40431402241782|-0.531879032963823|0.007|0.0054|-5e-04|0.0002677175|0.6940733128|0.0265165411|0.0209|0.0279|-0.0086|-0.0012492
0.0330064675582336|-2.92901644289909|-2.93619305538165|-2.39297939978661|-0.536037043112487|0.0083|0.0049|-0.0092|0.0004009589|0.6991752079|0.0259161787|0.0196|0.0279|0.0012|-0.0025031
0.028746997948703|-2.91065326431541|-2.92901644289909|-2.3704754285369|-0.540177835778518|0.009|0.0046|0.0047|0.0004906637|0.7127027122|0.0264968675|0.0197|0.0287|-0.0087|-0.0050251
0.0271440903742451|-2.8868193562918|-2.91065326431541|-2.34251780332942|-0.54430155296238|0.0093|0.0045|0.0055|0.0006826525|0.7624968735|0.023996476|0.0201|0.0294|-0.0088|0.0025157
0.0510722624138748|-2.85763172536434|-2.88448166528991|-2.30474013479419|-0.552891590570147|0.0084|0.0042|-0.0143|0.0012715949|0.7767060965|0.0262744203|0.0219|0.0303|-0.0105|0.0012555
0.0389674009848512|-2.8519742158796|-2.85522889735314|-2.29071611846829|-0.561258097411311|0.0098|0.0044|0.0118|0.0005931666|0.78375202|0.0272065589|0.0216|0.0314|-0.0148|0.0025063
0.0790449442370876|-2.83321334405622|-2.8496475676696|-2.26358746252569|-0.569625881530523|0.009|0.0046|-0.0114|0.0011056931|0.795496906|0.0274429333|0.0211|0.0301|0.0223|0.0037477
-0.00210267868593884|-2.85816861740153|-2.83321334405622|-2.28325792036034|-0.574910697041195|0.0097|0.0058|0.0138|0.0005810146|0.7749291888|0.0261339963|0.0204|0.0301|0.0039|0.0024907
0.0588313267486308|-2.79865448986912|-2.85816861740153|-2.21844733775868|-0.580207152110446|0.0099|0.0061|-0.0077|0.0006814738|0.8169359161|0.0280680737|0.0204|0.0303|-8e-04|0.0024845
0.105195702303229|-2.79994011250174|-2.79865448986912|-2.21450362494457|-0.585436487557165|0.0105|0.0059|-0.0046|0.0011056426|0.8082108771|0.0258601694|0.0179|0.0284|0.0299|0.0012399
0.0642556909088038|-2.84262999501095|-2.79292253984309|-2.26944041555915|-0.5731895794518|0.0143|0.00659999999999999|0.0153|0.0005728518|0.7737210398|0.0246808562|0.0138|0.0281|0.0074|0.0024752
0.0574849758577651|-2.84458633422849|-2.83566132569486|-2.28366187916203|-0.560924455066455|0.0142|0.0064|-0.0024|0.0003764983|0.7584319579|0.0257833021|0.0144|0.0286|-0.0049|-0.0037152
0.103290012564545|-2.83968324127123|-2.83766589138391|-2.29096404456002|-0.54871919671121|0.0114|0.0061|-0.0034|0.0004172689|0.7597009612|0.0248466296|0.016|0.0274|0.0206|-0.0012415
0.0563207968791997|-2.88499513358569|-2.83507319423094|-2.33560116840409|-0.549393965181599|0.0173|0.0065|0.0035|0.0004982191|0.729847122|0.0234064905|0.0118|0.0291|0.0089|0.0024814
0.0820340402125389|-2.88315503139469|-2.88047457794221|-2.33298516678732|-0.550169864607372|0.0182|0.0066|-0.0042|0.0003407126|0.7245195899|0.0225865949|0.0097|0.0279|0.024|-0.0012399
0.0975110722678409|-2.90834977019157|-2.87858678972029|-2.35751881181188|-0.55083095837969|0.0175|0.0065|-0.0019|0.0003565486|0.8049158183|0.0221177943|0.0103|0.0278|0.0058|-0.0012415
0.080444479289764|-2.96075321814014|-2.91291801186597|-2.39625825533958|-0.56449496280056|0.0176|0.0062|-0.0138|0.0007307019|0.765039301|0.0208800158|0.0097|0.0273|0.0104|-0.0024876
0.0485994974493014|-2.99765258139326|-2.96527377378362|-2.41958477676339|-0.578067804629864|0.0203|0.0059|0.0045|0.0004298532|0.7459769764|0.0185163167|0.0076|0.0279|-0.0087|0.003729
0.101091871654499|-3.00294755996717|-3.00226262843354|-2.41133679862664|-0.591610761340523|0.0208|0.0059|-0.01|0.0009354285|0.732467844|0.0183801617|0.0064|0.0272|0.0163|0.0012399
0.0125289190067575|-3.05393512168381|-2.99833751292688|-2.46567565795641|-0.588259463727404|0.0194|0.0061|-0.0094|0.0006133067|0.7021729133|0.0177294332|0.0072|0.0266|0.0134|0
0.123513000155793|-3.01482043941041|-3.04941456604033|-2.42978629305017|-0.585034146360242|0.0177|0.0062|0.0054|0.0011449666|0.7275163788|0.0175497588|0.0092|0.0269|-0.0036|-0.0012399
0.0255522222535001|-3.09011437904576|-3.01025219773601|-2.50839293364673|-0.581721445399028|0.017|0.0058|0.005|0.0006917895|0.6777451035|0.0169046354|0.0101|0.0271|-0.001|-0.0024845
0.120277397379088|-3.05469713086514|-3.07438834375532|-2.47110087443308|-0.583596256432057|0.0173|0.0059|0.0034|0.0004991744|0.6937581644|0.0175996976|0.0098|0.0271|6e-04|-0.0024907
0.0905216984726715|-3.11685762919833|-3.03914864487101|-2.53155017104673|-0.585307458151599|0.0181|0.0056|0.005|0.0012668257|0.6316415441|0.0141730402|0.0093|0.0274|-0.0025|0.0012461
0.0582460031080009|-3.15118081209685|-3.101612134848|-2.56411590832314|-0.587064903773709|0.0157|0.0055|-0.0047|0.0008822637|0.6041197854|0.0266690169|0.0115|0.0272|0.0064|-0.0024938
0.0439549926050163|-3.16474394772877|-3.14683959946043|-2.55942546673765|-0.605318480991117|0.0164|0.0052|0.0144|0.0025173979|0.5975588876|0.0260910999|0.0122|0.0286|-0.0241|0
0.0357872044694913|-3.16402859747576|-3.160485876779|-2.54083813946464|-0.623190458011118|0.0175|0.0054|0.0015|0.0006040311|0.5931483235|0.0277319312|0.0117|0.0292|-0.0078|0
0.0760646054930077|-3.15481582170127|-3.15972447622604|-2.51431237462675|-0.640503447074523|0.016|0.0046|5e-04|0.0024825305|0.6077617769|0.0276534358|0.0128|0.0288|0.0087|0
0.0379700468509879|-3.18973400214059|-3.15270267136158|-2.52247393608459|-0.667260066055993|0.0131|0.0048|-2e-04|0.0006280503|0.5849876659|0.0262054592|0.0159|0.029|1e-04|0
0.115465013519313|-3.18624343311094|-3.18756147732442|-2.49312816727485|-0.693115265836085|0.0142|0.0046|-0.0091|0.0007450734|0.5860754131|0.0251164717|0.0145|0.0287|0.0073|0
0.0933948425786035|-3.26322788709388|-3.18413931016803|-2.54492214689778|-0.7183057401961|0.0152|0.0046|0.0105|0.0006457441|0.5516416323|0.0250808253|0.0141|0.0293|-0.0076|0
0.0270326183715298|-3.31156421478978|-3.25264711869619|-2.58133050096473|-0.730233713825048|0.014|0.0046|0.0061|0.0020821185|0.5345068155|0.0244818878|0.016|0.03|-0.0102|0.0037383
0.0459853185851874|-3.29331341987401|-3.30115659733503|-2.55144438896647|-0.741869030907534|0.0111|0.0045|-0.0042|0.0011204036|0.5318467256|0.0263919931|0.019|0.0301|4e-04|-0.0024907
0.00491455297262896|-3.29423521825318|-3.28295127584237|-2.54118989611216|-0.753045322141014|0.0091|0.0046|3e-04|0.0057110808|0.5336247911|0.0253532227|0.0207|0.0298|0.0073|0.0037337
0.105594706950981|-3.25917884291645|-3.2901079447072|-2.49296929721135|-0.766209545705097|0.0069|0.0049|-0.0066|0.0026798958|0.5474091499|0.0248123167|0.0223|0.0292|0.0144|0
0.0326510275976649|-3.32732957395159|-3.25512975762976|-2.54817153716461|-0.779158036786983|0.0071|0.0048|0.0015|0.0019291618|0.5152505897|0.0257629551|0.0224|0.0295|-0.0045|0.0012415
-0.00178646659517898|-3.32257642704623|-3.32323584019244|-2.53079864304466|-0.791777784001573|0.0041|0.0047|0.0026|0.0004747032|0.5098280098|0.0252400997|0.0254|0.0295|0.0037|-0.0024845
0.068976502606573|-3.26726670773866|-3.30444904245367|-2.48720046981967|-0.780066237918988|0.0051|0.0049|0.0021|0.0011799841|0.5289544122|0.0264197498|0.0241|0.0292|0.0083|-0.0012446
0.100151320585551|-3.28356139401721|-3.24946208310515|-2.51489757008135|-0.768663823935859|0.0061|0.005|0.0028|0.0011001472|0.514835108|0.0241632041|0.0232|0.0293|-2e-04|0
0.031369793330095|-3.33302993325137|-3.2660682365697|-2.57552488370862|-0.757505049542748|0.0078|0.005|3e-04|0.0010088558|0.5310771996|0.0266931026|0.0225|0.0303|-0.0149|0.0012446
-0.0316074091863131|-3.31758677868794|-3.31965161526711|-2.58162335776861|-0.735963420919329|0.0051|0.0044|-0.000200000000000001|0.0008148994|0.5266217159|0.0262114306|0.026|0.0311|-0.0113|0.001243
0.0739454327228451|-3.23633937577846|-3.30432879412216|-2.52186443856143|-0.714474937217036|0.0038|0.0045|-0.0173|0.0018364374|0.5685597741|0.029300733|0.0261|0.0299|0.0225|0.0049566
0.0843717334926966|-3.26172243513678|-3.22331042193607|-2.56857525457684|-0.693147180559945|0.005|0.005|-0.0045|0.0010370449|0.5515645927|0.0256689052|0.0249|0.0299|0.0027|0.0061614
-0.00324407140438696|-3.30459958487469|-3.25436071036106|-2.63187122538998|-0.672728359484706|0.0082|0.0052|0.0116|0.0004955763|0.5249029567|0.0247513641|0.0231|0.0313|-0.0209|0.007344
-0.00912208001572546|-3.25842915489833|-3.29723691425203|-2.60626479089913|-0.652164363999196|0.0065|0.005|-0.0021|0.0012354012|0.5413911242|0.0238085575|0.026|0.0325|-0.0187|-0.0012203
0.0415176707924567|-3.20464460494025|-3.25117464357794|-2.57314158749151|-0.631503017448739|0.004|0.0051|-0.0038|0.0007877794|0.5719095213|0.0293587124|0.0284|0.0324|0.005|0.0012203
0.0250638523076516|-3.22796704701979|-3.2229081997634|-2.58303870994307|-0.644928337076726|0.0039|0.0058|-0.0051|0.0016420105|0.5664270084|0.0294539792|0.029|0.0329|-0.0054|0.006079
0.0685962862248688|-3.23559647165528|-3.24662680630124|-2.57684099023352|-0.658755481421759|0.0034|0.0055|-0.0069|0.001731517|0.5748974153|0.0270848507|0.0299|0.0333|-0.0057|0
-0.00716917810726023|-3.28921644673529|-3.25455357594514|-2.6163892686663|-0.672827178068988|0.00240000000000001|0.0062|0.0097|0.0010202756|0.5441768274|0.0261679632|0.0321|0.0345|-0.0179|0.0024213
0.00351275871939651|-3.24843406807591|-3.29111479919079|-2.57467674805145|-0.673757320024459|0.0017|0.00720000000000001|-0.0149|0.0009019425|0.5672426747|0.0278747544|0.0311|0.0328|0.0346|0.0012085
0.0553652734451632|-3.21720131455978|-3.25039372288172|-2.54248287138371|-0.674718443176078|0.0018|0.00799999999999999|0.0068|0.0010560402|0.5849941888|0.0300508432|0.031|0.0328|0.0025|0.0036166
0.0708563521102133|-3.23856510560716|-3.21910701201522|-2.56291108249473|-0.675654023112428|0.0023|0.0077|0.0074|0.0003290347|0.5998188749|0.0264802656|0.0308|0.0331|-0.0024|0.0024038
0.0695603418366229|-3.27485178008495|-3.23856510560716|-2.59722910779924|-0.677622672285703|0.0038|0.0077|0.0156|0.0003000853|0.5760983898|0.0273069871|0.0307|0.0345|-0.0222|0.003595
0.0318661797237639|-3.3111335313798|-3.27485178008495|-2.63157537461892|-0.67955815676088|0.0042|0.00779999999999999|-0.0052|0.0004803953|0.5640385796|0.0287376089|0.0306|0.0348|-0.0023|0.0023895
0.044379401402751|-3.30986770842597|-3.3111335313798|-2.62834856586115|-0.681519142564826|0.0032|0.0072|-0.0142|0.0005761273|0.5658765324|0.0304166593|0.0329|0.0361|-0.018|0.0059489
-0.0226195481555108|-3.31543913766859|-3.30410400370922|-2.63481254226026|-0.680626595408331|0.00489999999999999|0.0074|-0.0069|0.0005526453|0.5600566349|0.0322341596|0.0316|0.0365|-0.0041|0.0047337
-0.0262046173228318|-3.2519236789144|-3.30970846295961|-2.57220917124283|-0.679714507671566|0.003|0.0072|-0.0011|0.0021403366|0.5880045422|0.0357357372|0.0337|0.0367|2e-04|0.0011799
0.00663995049845785|-3.18230614008648|-3.24622565779976|-2.50346535517777|-0.678840784908707|0.0011|0.0081|0.0019|0.0015148868|0.624150778|0.0342368333|0.0353|0.0364|0.0076|0.0011786
0.0549719904240845|-3.14405486500505|-3.1766404025508|-2.48052270295602|-0.663532162049031|0.0011|0.0089|0.0073|0.0049285715|0.6457464176|0.0382781295|0.0358|0.0369|-0.005|0
-0.00109300382452794|-3.15436726582858|-3.13842104728679|-2.50623508099137|-0.648132184837211|0.000900000000000005|0.0101|-0.0222|0.0034800084|0.6330717763|0.0408605203|0.0331|0.034|0.0533|0.0035273
0.0817162646025606|-3.10641380300606|-3.14876501027991|-2.47371667849446|-0.632697124511607|0.0019|0.0122|0.0378|0.001247335|0.6536757786|0.0347161946|0.0304|0.0323|0.0307|0
0.0204708785528951|-3.15203554832843|-3.1101638423824|-2.5386110272218|-0.613424521106624|0.0086|0.0123|0.0183|0.0007859034|0.6328607617|0.0298912084|0.0244|0.033|-0.0084|0.0058514
0.0704859749637173|-3.13490428223674|-3.15574341774503|-2.54130600397307|-0.59359827826367|0.0172|0.0107|-0.0108|0.0007323594|0.6473904346|0.0277464495|0.0153|0.0325|0.01|0.0011662
0.0700351110249631|-3.1690681941026|-3.13868244671073|-2.59582494076817|-0.573243253334424|0.0191|0.0105|-0.0148|0.0005186598|0.6685916376|0.0289179627|0.013|0.0321|0.0102|0.0069687
0.0528721796292594|-3.20794362658848|-3.17661069165114|-2.64970311402657|-0.558240512561906|0.0198|0.0107|-0.0023|0.0007436913|0.6552450314|0.0270124541|0.0113|0.0311|0.0186|0.0023121
0.0625846730602281|-3.23045313060281|-3.21560080685865|-2.68762071070174|-0.542832419901077|0.0222|0.0105|0.003|0.0004321234|0.6455586773|0.0228646915|0.0091|0.0313|1e-04|0
0.0774466136604666|-3.26386024273823|-3.23811159086016|-2.73697922821894|-0.526881014519288|0.0241|0.0098|0.0122|0.000437919|0.6246601698|0.0214316659|0.0083|0.0324|-0.016|0.0011541
0.0459791992572179|-3.30606059722861|-3.26386024273823|-2.78489554645202|-0.521165050776593|0.0252|0.0086|0.0125|0.0006948563|0.5938487843|0.0169305001|0.0091|0.0343|-0.0278|0.0011527
0.0791867446332473|-3.31785765841705|-3.30606059722861|-2.8024069089039|-0.515450749513155|0.0202|0.0082|0.0115|0.0005879896|0.5872638264|0.0150872275|0.0169|0.0371|-0.0435|-0.0011527
0.0561380583771181|-3.36510087749394|-3.31785765841705|-2.85543199185577|-0.509668885638167|0.0136|0.0078|0.0021|0.0005091909|0.5613711966|0.0139808137|0.0244|0.038|-0.0117|0
0.0526128004432531|-3.38628861580128|-3.3612355252327|-2.879339905057|-0.50694871074428|0.0111|0.0081|-0.0031|0.0007914238|0.5498692979|0.0122762872|0.0263|0.0374|0.0138|0
0.0796114492763739|-3.4046522758688|-3.38249550780518|-2.90031816345216|-0.504334112416642|0.0101|0.0078|-0.0015|0.0015299571|0.5358231981|0.0115325162|0.0267|0.0368|0.012|0.0011527
0.0326551333775512|-3.45152830836053|-3.40081635670041|-2.94988759417161|-0.501640714188918|0.0105|0.0077|0.0123|0.0007132382|0.5117793198|0.0236821365|0.0277|0.0382|-0.0181|-0.0011527
0.0288989942164577|-3.45150349039763|-3.44770704725875|-2.92863702723432|-0.522866463163312|0.0126|0.0075|0.0052|0.000583163|0.5028958179|0.0277304072|0.0282|0.0408|-0.008|0.0011527
0.0296380100961526|-3.44757302944752|-3.44775348600309|-2.90398868338734|-0.543584346060179|0.0132|0.0075|9e-04|0.0008419618|0.4949461475|0.0278915654|0.027|0.0402|0.0117|-0.0011527
