"e.ret"|"dp"|"dy"|"ep"|"de"|"tms"|"dfy"|"dfr"|"svar"|"bm"|"ntis"|"tbl"|"lty"|"ltr"|"infl"|"ik"
0.00731050067572679|-4.04310979031125|-3.98321861235482|-2.8564885381942|-1.18662125211706|0.000599999999999996|0.009|0.0092544235|0.0014002892|0.2816823997|-0.0153844762|0.0485|0.0491|0.0042853884|-0.0054213898|0.0366169583
0.0622299303063096|-4.02069215238647|-4.01888880161105|-2.83837139543705|-1.18232075694942|-0.000100000000000003|0.00970000000000001|-0.0083135536|0.0035148508|0.2690500135|-0.0121264053|0.0494|0.0493|0.0081254047|0.0176015859|0.0368176085
0.0232806621832095|-4.05099037215298|-3.9945567429873|-2.87338838212372|-1.17760199002926|0.006|0.0091|0.0018745312|0.0027511223|0.24789561|-0.0107074869|0.0461|0.0521|-0.020663803|0.0146090616|0.0371022626
-0.0277576013805184|-4.03602313300858|-4.02057779114699|-2.96651215010271|-1.06951098290587|0.01|0.0085|-0.0245110948|0.0094287376|0.2392074367|-0.0132070066|0.0389|0.0489|0.0501237982|0.0006623407|0.0372271732
-0.0864453817094325|-3.96935048971358|-4.00834565109909|-3.09952310822427|-0.869827381489313|0.015|0.0116|-0.0403261516|0.0096650442|0.2505829731|-0.0418108722|0.03|0.045|0.0599426263|0.0074152238|0.037397832
-0.0152708767562777|-3.84453324131805|-3.94900427100379|-3.08659029381634|-0.757942947501716|0.0306|0.0138|-0.0452637452|0.0143951026|0.2540575672|-0.0531518604|0.0126|0.0432|0.0339836064|0.0166257213|0.0369497472
-0.0713558462696649|-3.79730020306836|-3.8301152271867|-3.21556101243449|-0.58173919063387|0.0274|0.0139|-0.0011253834|0.0079695303|0.2744913881|-0.0485227353|0.0186|0.046|-0.023711689|0.0247602187|0.0363029812
-0.224774810463109|-3.69939443558996|-3.79236672539008|-3.23408921831185|-0.465305217278115|0.033|0.0166|-0.1184059303|0.0316884977|0.2871235482|-0.0507534371|0.0113|0.0443|0.0330818624|-0.0001462423|0.0349283679
-0.090991766132638|-3.46006807613736|-3.71571177322316|-4.1059813406228|0.64591326448544|0.03|0.0338|0.0266981729|0.1144355244|0.3549842247|-0.0243992372|3e-04|0.0303|0.2068890791|-0.0391026725|0.0325660684
0.168697284072403|-3.37678207011809|-3.50083576323503|-4.75623823517301|1.37945616505493|0.0334|0.0292|-0.0635620684|0.042296687|0.4461408452|-0.0378874688|0.0021|0.0355|-0.0607940129|0.0118014727|0.0299801196
0.1616881696678|-3.58131538972206|-3.43962680031614|-4.80739880054069|1.22608341081862|0.0411|0.0189|0.1628762965|0.0174046799|0.4018764058|-0.0226082735|0.0018|0.0429|-0.080521631|0.0140285555|0.0288722812
0.0732036435544688|-3.78942905185178|-3.64979764925881|-4.43434213370493|0.644913081853147|0.0391|0.0118|0.0677633351|0.0078615462|0.3495214306|6.99403e-05|0.0012|0.0403|0.0430846625|0.0012795964|0.0283928409
0.0657580285468329|-3.90732595592828|-3.85389225886667|-3.08546214161937|-0.821863814308911|0.0453|0.0111|0.0335928347|0.0068328056|0.3255306601|0.0105608697|5e-04|0.0458|-0.0552509883|-9.26059e-05|0.0280398693
-0.10540871777663|-3.97741986267266|-3.92984749904984|-2.95454606533374|-1.02287379733893|0.0443|0.01|0.0068452307|0.0049983977|0.3818781703|0.0263520318|0.0015|0.0458|0.0112531278|0.0077888761|0.0282455718
0.120858018379485|-3.84505343987051|-3.97132200532479|-2.73181912016222|-1.11323431970829|0.0364|0.0135|-0.0394959696|0.0154933849|0.4241765415|0.018697373|0.0012|0.0376|0.1233925902|0.0015347079|0.028925103
0.114718819539515|-3.93274087793189|-3.8309084227324|-2.76511583765397|-1.16762504027792|0.0326|0.0113|-0.0065885213|0.0083906248|0.3843057828|0.0032271189|0.0015|0.0341|0.0563551223|0.0021746611|0.0293937919
0.0700701176028268|-4.01330658992045|-3.91614998147489|-2.78865165076582|-1.22465493915462|0.04|0.0108|0.0526299339|0.00365008|0.3581003169|0.01255593|0.0014|0.0414|-0.0820210405|0.0033876734|0.0298757045
0.0142412131431529|-4.03573402546533|-3.9829322958516|-2.79152494717888|-1.24420907828645|0.0419|0.009|-0.0024627347|0.004276058|0.3542699394|0.0124470005|0.001|0.0429|-0.0091163671|0.0195639181|0.029662717
-0.132655935924831|-3.99370957521444|-3.99763178604884|-2.7566037655679|-1.23710580964654|0.04|0.0076|-0.0145341669|0.0038654815|0.3515700392|0.0117181321|4e-04|0.0404|0.0426938981|0.0100909753|0.0302307995
0.126501194810953|-3.80513901808049|-3.95978200467782|-2.56555055279739|-1.2395884652831|0.0264|0.0118|-0.0714686605|0.0279686936|0.399922847|0.0132008715|1e-04|0.0265|0.2055688845|0.0051700765|0.0312601133
0.132333081280615|-3.86264988991864|-3.75691822821058|-2.67162718087465|-1.19102270904399|0.0247|0.0132|-0.0062094933|0.0178444887|0.3572325407|-0.0065046624|1e-04|0.0248|0.0295162797|-0.0053638563|0.0317823357
-0.0130799722711406|-3.94143307576861|-3.82813420960848|-2.76680486053107|-1.17462821523753|0.0282|0.0124|0.0415757733|0.0024271486|0.3461819674|-0.0137813226|8e-04|0.029|-0.0474290739|0.0164841008|0.0320131473
0.0760926185744752|-3.87325868528687|-3.90669101900955|-2.74039964401702|-1.13285904126985|0.0216|0.0138|-0.0280536834|0.0065608843|0.3551038851|-0.0198202818|9e-04|0.0225|0.0952034494|0.000374904|0.0321436535
0.0113961457616365|-3.88542709572756|-3.82939048770027|-2.81271914820185|-1.07270794752572|0.0215|0.0135|0.0335607469|0.0033246741|0.3403829538|-0.0182451274|0.0011|0.0226|0.0045233245|0.0084060346|0.0319402688
0.115583022720855|-3.82083846035618|-3.83094019056557|-2.80250181773802|-1.01833664261817|0.0234|0.0098|0.0191291457|0.0038638886|0.3490324432|-0.0122549132|7e-04|0.0241|-0.0141881707|-0.0078044311|0.032467687
0.0437348193963876|-3.88920962137179|-3.79365661166097|-2.88439294226298|-1.00481667910881|0.0275|0.0092|0.0012565135|0.0026340346|0.3461299966|-0.0095482097|9e-04|0.0284|-0.024050966|0.0138152708|0.0318534639
0.0659988316658753|-3.87714037114357|-3.85377898727277|-2.87136632054779|-1.00577405059579|0.0324|0.0092|-0.001280595|0.0049459307|0.338444358|0.0001412793|5e-04|0.0329|-0.0569074693|0.0031403986|0.0319990249
0.113161134207881|-3.88926936343913|-3.84347432285747|-2.88024804006033|-1.0090213233788|0.034|0.0083|-0.0068200203|0.0020747441|0.3335214846|0.0101419436|2e-04|0.0342|-0.0029289921|0.0027622653|0.0321529707
